FID,X,Y,Ano
773,-74.13718758,4.638000372,2010
774,-74.09879942,4.685610311,2010
775,-74.1725484,4.573865069,2010
776,-74.17350063,4.574512106,2010
777,-74.17349463,4.576499802,2010
778,-74.10318976,4.686855319,2010
779,-74.17910097,4.579265025,2010
780,-74.17988867,4.58023811,2010
781,-74.19175921,4.601059862,2010
782,-74.1950131,4.603678878,2010
783,-74.19621365,4.60350996,2010
784,-74.20596572,4.608081942,2010
785,-74.1340679,4.651853712,2010
786,-74.08055397,4.591311399,2010
787,-74.08624191,4.583063726,2010
788,-74.08879811,4.580034869,2010
789,-74.17035527,4.617512883,2010
790,-74.16286645,4.622560625,2010
791,-74.17972673,4.610895901,2010
792,-74.17434784,4.618122181,2010
793,-74.2015681,4.608892196,2010
794,-74.2066863,4.611908122,2010
795,-74.19126506,4.610085888,2010
796,-74.14589051,4.645147005,2010
797,-74.16496337,4.626316608,2010
798,-74.17119251,4.621851091,2010
799,-74.19940972,4.611241074,2010
800,-74.13879927,4.653003669,2010
801,-74.15624048,4.636377526,2010
802,-74.15629739,4.636489927,2010
803,-74.17285022,4.621056999,2010
804,-74.14039879,4.65326547,2010
805,-74.19967515,4.613414824,2010
806,-74.16422046,4.631871455,2010
807,-74.16321038,4.632736231,2010
808,-74.19575322,4.614182007,2010
809,-74.10777756,4.689676353,2010
810,-74.08347789,4.722559756,2010
811,-74.16045942,4.637069944,2010
812,-74.08477518,4.722827959,2010
813,-74.18917148,4.621287934,2010
814,-74.10937795,4.69282168,2010
815,-74.16187437,4.638936764,2010
816,-74.16775837,4.634231309,2010
817,-74.19674627,4.619460309,2010
818,-74.19243363,4.621896086,2010
819,-74.1714086,4.632845966,2010
820,-74.1851031,4.627627293,2010
821,-74.19440152,4.62292509,2010
822,-74.19855266,4.623077714,2010
823,-74.18831029,4.627159394,2010
824,-74.16129055,4.64413837,2010
825,-74.19994971,4.624124372,2010
826,-74.18609866,4.627913154,2010
827,-74.20291535,4.622465491,2010
828,-74.18148406,4.633141151,2010
829,-74.08729576,4.726648802,2010
830,-74.02988922,4.765559827,2010
831,-74.03000447,4.737775243,2010
832,-74.03027495,4.739530044,2010
833,-74.04177288,4.688872049,2010
834,-74.0696101,4.583588255,2010
835,-74.10935058,4.696674888,2010
836,-74.17159889,4.639835606,2010
837,-74.19958761,4.626677237,2010
838,-74.17394114,4.622385111,2010
839,-74.08949332,4.723864193,2010
840,-74.08619747,4.732570348,2010
841,-74.17531148,4.638720447,2010
842,-74.16586095,4.645036227,2010
843,-74.09010623,4.724244811,2010
844,-74.19043445,4.632318459,2010
845,-74.11409227,4.693594093,2010
846,-74.17447538,4.640441445,2010
847,-74.19775737,4.629180517,2010
848,-74.08948501,4.72840815,2010
849,-74.09407787,4.720574857,2010
850,-74.09259628,4.722215991,2010
851,-74.17466175,4.642184998,2010
852,-74.09575898,4.721376225,2010
853,-74.1148309,4.695362502,2010
854,-74.1000786,4.712537636,2010
855,-74.10096206,4.713663458,2010
856,-74.19280578,4.634727464,2010
857,-74.089552,4.735465596,2010
858,-74.1021027,4.716056704,2010
859,-74.09618838,4.724245529,2010
860,-74.11306194,4.701551754,2010
861,-74.09597186,4.727295483,2010
862,-74.0852888,4.755081018,2010
863,-74.1951745,4.637515884,2010
864,-74.17905757,4.647184478,2010
865,-74.01797683,4.732519369,2010
866,-74.11386103,4.697671365,2010
867,-74.06105603,4.617515057,2010
868,-74.06105603,4.617515057,2010
869,-74.09487704,4.70663478,2010
870,-74.0593057,4.620864663,2010
871,-74.0599614,4.620908035,2010
872,-74.05748155,4.641525991,2010
873,-74.10979603,4.743161887,2010
874,-74.10963844,4.741456832,2010
875,-74.11220726,4.742340297,2010
876,-74.11153954,4.569642196,2010
877,-74.12239387,4.568165289,2010
878,-74.14684824,4.55037805,2010
879,-74.12344737,4.575073866,2010
880,-74.05943474,4.620787853,2010
881,-74.13731472,4.605783802,2010
882,-74.1112777,4.615986798,2010
883,-74.11370812,4.559276854,2010
884,-74.09001874,4.703038776,2010
885,-74.16904645,4.583897767,2010
886,-74.169279,4.577758815,2010
887,-74.16916962,4.613743274,2010
888,-74.09343237,4.725363065,2010
889,-74.10289662,4.709713177,2010
890,-74.10485155,4.710412251,2010
891,-74.10000551,4.7136774,2010
892,-74.03579091,4.685412298,2011
893,-74.0762744,4.60886407,2011
894,-74.07224357,4.605915128,2011
895,-74.10381509,4.653534941,2011
896,-74.15389771,4.605997686,2011
897,-74.15954709,4.570911004,2011
898,-74.09575757,4.687723575,2011
899,-74.06753848,4.632564625,2011
900,-74.08037182,4.604279223,2011
901,-74.05562332,4.693646722,2011
902,-74.11537261,4.639928799,2011
903,-74.12973887,4.609534972,2011
904,-74.12573446,4.620311738,2011
905,-74.1253094,4.620396547,2011
906,-74.13304419,4.603183168,2011
907,-74.14126032,4.607847699,2011
908,-74.15527541,4.630543386,2011
909,-74.13922037,4.653122384,2011
910,-74.08397562,4.725208858,2011
911,-74.13738711,4.657378151,2011
912,-74.1597487,4.637454153,2011
913,-74.16045942,4.637069944,2011
914,-74.16289344,4.634507849,2011
915,-74.03195423,4.731358898,2011
916,-74.17734159,4.597124665,2011
917,-74.17734159,4.597124665,2011
918,-74.12560195,4.620755406,2011
919,-74.11275188,4.627558389,2011
920,-74.11532216,4.628589532,2011
921,-74.11556351,4.661463327,2011
922,-74.10568426,4.67213237,2011
923,-74.09487318,4.687094284,2011
924,-74.13899692,4.656138143,2011
925,-74.11359191,4.697654349,2011
926,-74.07535579,4.610023545,2011
927,-74.06653153,4.63740882,2011
928,-74.08364464,4.597935118,2011
929,-74.07412554,4.612450131,2011
930,-74.08212346,4.600702772,2011
931,-74.08702044,4.593674728,2011
932,-74.08641931,4.594395533,2011
933,-74.17729902,4.597333707,2011
934,-74.17729902,4.597333707,2011
935,-74.12504055,4.578678653,2011
936,-74.10466017,4.679955081,2011
937,-74.11397671,4.697889966,2011
938,-74.09519968,4.634547988,2011
939,-74.10167533,4.643852508,2011
940,-74.0274207,4.763796415,2011
941,-74.17729902,4.597333707,2011
942,-74.10561616,4.738870198,2011
943,-74.05148539,4.723617034,2011
944,-74.11356858,4.697640069,2011
945,-74.11420609,4.697882647,2011
946,-74.11381343,4.697642222,2011
947,-74.11356858,4.697640069,2011
948,-74.11391841,4.697854266,2011
949,-74.19234609,4.609733393,2011
950,-74.11356858,4.697640069,2011
951,-74.06619952,4.652519314,2011
952,-74.11917846,4.610110621,2011
953,-74.141332,4.62288072,2011
954,-74.08315663,4.602178014,2011
955,-74.08385357,4.602483183,2011
956,-74.08648326,4.60453781,2011
957,-74.07538365,4.697306356,2011
958,-74.07967419,4.70073072,2011
959,-74.08165797,4.603491284,2011
960,-74.08533727,4.606027882,2011
961,-74.08488973,4.721090617,2011
962,-74.09244267,4.729101932,2011
963,-74.08566682,4.724888212,2011
964,-74.08634908,4.722843083,2011
965,-74.09683172,4.72760073,2011
966,-74.08457855,4.722737941,2011
967,-74.08957155,4.724526914,2011
968,-74.093545,4.726304005,2011
969,-74.08458702,4.723937807,2011
970,-74.10206592,4.590595136,2011
971,-74.08966729,4.726417468,2011
972,-74.08842881,4.725935217,2011
973,-74.08966729,4.726417468,2011
974,-74.09310839,4.728080402,2011
975,-74.08604122,4.725521668,2011
976,-74.089653,4.726410145,2011
977,-74.0842776,4.725502344,2011
978,-74.09229396,4.728287068,2011
979,-74.09017728,4.728171015,2011
980,-74.10205861,4.735037095,2011
981,-74.05317614,4.717277377,2011
982,-74.08910802,4.729252447,2011
983,-74.09580592,4.73374939,2011
984,-74.123063,4.741274359,2011
985,-74.05750876,4.718695805,2011
986,-74.08655117,4.731019902,2011
987,-74.12314947,4.742920831,2011
988,-74.09634973,4.735566201,2011
989,-74.12289193,4.743492407,2011
990,-74.1171938,4.745548419,2011
991,-74.12787414,4.742367242,2011
992,-74.08771501,4.735371224,2011
993,-74.12153409,4.745121027,2011
994,-74.12495427,4.743596077,2011
995,-74.13001385,4.742088612,2011
996,-74.05532359,4.723478233,2011
997,-74.05563128,4.725086337,2011
998,-74.11044529,4.745457073,2011
999,-74.11356858,4.697640069,2011
1000,-74.11420609,4.697882647,2011
1001,-74.0868896,4.576625012,2011
1002,-74.122495,4.75113299,2011
1003,-74.05185249,4.725737764,2011
1004,-74.11730724,4.751827942,2011
1005,-74.02937037,4.721129113,2011
1006,-74.08084419,4.739898078,2011
1007,-74.08292732,4.744404252,2011
1008,-74.05941445,4.734537376,2011
1009,-74.026782,4.728909832,2011
1010,-74.02915537,4.734434021,2011
1011,-74.02594747,4.734465636,2011
1012,-74.07761962,4.605868126,2011
1013,-74.02927687,4.73892033,2011
1014,-74.03972606,4.741947214,2011
1015,-74.11420609,4.697882647,2011
1016,-74.030117,4.740103987,2011
1017,-74.02477945,4.738900775,2011
1018,-74.03468737,4.743558178,2011
1019,-74.02264885,4.741219048,2011
1020,-74.05752464,4.748621249,2011
1021,-74.01990562,4.74365754,2011
1022,-74.02088736,4.743326149,2011
1023,-74.06086351,4.751656749,2011
1024,-74.0639229,4.753371212,2011
1025,-74.05996638,4.753293118,2011
1026,-74.15370513,4.678952777,2011
1027,-74.14283197,4.669118386,2011
1028,-74.03958241,4.755506277,2011
1029,-74.1659519,4.694707775,2011
1030,-74.0925282,4.577087878,2011
1031,-74.09963981,4.583149859,2011
1032,-74.11032225,4.594540597,2011
1033,-74.02899786,4.758792504,2011
1034,-74.02296858,4.758989929,2011
1035,-74.0379565,4.762967106,2011
1036,-74.03737093,4.762935037,2011
1037,-74.07441602,4.607473198,2011
1038,-74.06821989,4.603187815,2011
1039,-74.02739985,4.768019241,2011
1040,-74.11027798,4.605499861,2011
1041,-74.0786681,4.587597018,2011
1042,-74.08456782,4.591832544,2011
1043,-74.12801634,4.622367164,2011
1044,-74.14098087,4.621230009,2011
1045,-74.07986535,4.581056472,2011
1046,-74.07700856,4.610569147,2011
1047,-74.10683734,4.588045653,2011
1048,-74.09179146,4.573227258,2011
1049,-74.07551232,4.610714903,2011
1050,-74.07609207,4.611152319,2011
1051,-74.13604923,4.672415352,2011
1052,-74.08076124,4.615231597,2011
1053,-74.1428511,4.669117742,2011
1054,-74.14949308,4.686949869,2011
1055,-74.14742195,4.686379286,2011
1056,-74.07593435,4.612474761,2011
1057,-74.06490164,4.606476748,2011
1058,-74.07382818,4.612116734,2011
1059,-74.13378854,4.61308698,2011
1060,-74.12656485,4.682561615,2011
1061,-74.10511719,4.655565562,2011
1062,-74.14391198,4.62189381,2011
1063,-74.09011166,4.566256792,2011
1064,-74.09217898,4.565739901,2011
1065,-74.11415399,4.591632004,2011
1066,-74.09427613,4.566164406,2011
1067,-74.0713008,4.58653721,2011
1068,-74.08063889,4.591067927,2011
1069,-74.08298037,4.592335568,2011
1070,-74.08222301,4.591972868,2011
1071,-74.13184388,4.609905064,2011
1072,-74.11375516,4.697754307,2011
1073,-74.09868326,4.562580409,2011
1074,-74.11842724,4.586569704,2011
1075,-74.16741701,4.642501964,2011
1076,-74.15057381,4.626291112,2011
1077,-74.10841487,4.565910301,2011
1078,-74.10931161,4.566286072,2011
1079,-74.1694162,4.647160531,2011
1080,-74.16964645,4.643558078,2011
1081,-74.16294408,4.63454912,2011
1082,-74.16217619,4.633160623,2011
1083,-74.06396754,4.626278519,2011
1084,-74.10202098,4.560983887,2011
1085,-74.10464265,4.562578885,2011
1086,-74.09908818,4.553991778,2011
1087,-74.08255416,4.59356765,2011
1088,-74.08320178,4.593817598,2011
1089,-74.17405633,4.646609461,2011
1090,-74.17389973,4.646380646,2011
1091,-74.16618742,4.634712451,2011
1092,-74.16916224,4.639493455,2011
1093,-74.17486113,4.647785408,2011
1094,-74.16330969,4.628832712,2011
1095,-74.12484202,4.586245163,2011
1096,-74.16270961,4.627298444,2011
1097,-74.10928026,4.564753809,2011
1098,-74.17094665,4.639525156,2011
1099,-74.17378627,4.642663714,2011
1100,-74.1633489,4.622484031,2011
1101,-74.1633489,4.622484031,2011
1102,-74.16917816,4.632851228,2011
1103,-74.16917816,4.632851228,2011
1104,-74.17140844,4.631406098,2011
1105,-74.16577475,4.622454356,2011
1106,-74.1730603,4.641407181,2011
1107,-74.173467,4.642111157,2011
1108,-74.15988104,4.61642613,2011
1109,-74.17298014,4.639179621,2011
1110,-74.1712396,4.636328883,2011
1111,-74.15777894,4.607392174,2011
1112,-74.11291076,4.565419728,2011
1113,-74.16505027,4.615872485,2011
1114,-74.12382359,4.572299356,2011
1115,-74.16990768,4.622214398,2011
1116,-74.16659774,4.617417659,2011
1117,-74.11833282,4.568729116,2011
1118,-74.12040678,4.569170873,2011
1119,-74.0653296,4.633948433,2011
1120,-74.12607758,4.571505305,2011
1121,-74.13000968,4.582485393,2011
1122,-74.07893556,4.638366679,2011
1123,-74.11633122,4.565208136,2011
1124,-74.11646798,4.566301602,2011
1125,-74.10218685,4.546740804,2011
1126,-74.10811537,4.551506501,2011
1127,-74.10668007,4.549909916,2011
1128,-74.10381601,4.546345134,2011
1129,-74.10530097,4.54541043,2011
1130,-74.110822,4.549085209,2011
1131,-74.17171423,4.62095853,2011
1132,-74.11135207,4.547506944,2011
1133,-74.16521521,4.612372503,2011
1134,-74.17171066,4.620592706,2011
1135,-74.10813763,4.544390659,2011
1136,-74.08836496,4.585076277,2011
1137,-74.10165219,4.608285742,2011
1138,-74.13432664,4.582033457,2011
1139,-74.13459578,4.583700102,2011
1140,-74.07105551,4.639122451,2011
1141,-74.07105551,4.639122451,2011
1142,-74.11392052,4.697707793,2011
1143,-74.12754361,4.567646197,2011
1144,-74.12139241,4.556478807,2011
1145,-74.18082302,4.630009297,2011
1146,-74.11362222,4.544309561,2011
1147,-74.17644146,4.621790905,2011
1148,-74.11416082,4.544397597,2011
1149,-74.12318229,4.556256332,2011
1150,-74.17900271,4.62439544,2011
1151,-74.1754012,4.617944106,2011
1152,-74.17477925,4.616915898,2011
1153,-74.16930337,4.604762086,2011
1154,-74.1701167,4.604543336,2011
1155,-74.11480193,4.539754253,2011
1156,-74.18290011,4.624019372,2011
1157,-74.0636409,4.641893884,2011
1158,-74.19349495,4.639223052,2011
1159,-74.119205,4.542468094,2011
1160,-74.1276214,4.559273289,2011
1161,-74.11681152,4.539788473,2011
1162,-74.17427449,4.61271198,2011
1163,-74.11525407,4.538466691,2011
1164,-74.19335124,4.638974597,2011
1165,-74.07408717,4.645632102,2011
1166,-74.0881158,4.650824861,2011
1167,-74.18001928,4.613168043,2011
1168,-74.06345884,4.644210064,2011
1169,-74.19489346,4.636669631,2011
1170,-74.17947482,4.610216461,2011
1171,-74.18539092,4.620316895,2011
1172,-74.17997476,4.608934725,2011
1173,-74.0643045,4.646085094,2011
1174,-74.13700462,4.564427632,2011
1175,-74.19566373,4.636238831,2011
1176,-74.18284474,4.609240933,2011
1177,-74.09669549,4.604477041,2011
1178,-74.13671924,4.629491308,2011
1179,-74.09645895,4.605686806,2011
1180,-74.10443316,4.613996831,2011
1181,-74.09081005,4.602017331,2011
1182,-74.14889898,4.632680713,2011
1183,-74.10520357,4.61612036,2011
1184,-74.13713044,4.5592723,2011
1185,-74.06209084,4.64693255,2011
1186,-74.13888738,4.556831739,2011
1187,-74.18118784,4.590038526,2011
1188,-74.06385296,4.648978879,2011
1189,-74.06385296,4.648978879,2011
1190,-74.14118793,4.558605735,2011
1191,-74.15557791,4.590520716,2011
1192,-74.07824553,4.656643749,2011
1193,-74.13051894,4.699553718,2011
1194,-74.17510415,4.586717358,2011
1195,-74.1848619,4.609212331,2011
1196,-74.13701021,4.556765047,2011
1197,-74.14251781,4.714114635,2011
1198,-74.13599385,4.704317593,2011
1199,-74.14018341,4.711457633,2011
1200,-74.11393007,4.697861406,2011
1201,-74.15044177,4.569550042,2011
1202,-74.06541607,4.653964286,2011
1203,-74.06295479,4.652714593,2011
1204,-74.11965111,4.696272521,2011
1205,-74.18992176,4.612418081,2011
1206,-74.19292463,4.621855404,2011
1207,-74.14219821,4.551408607,2011
1208,-74.10228706,4.685377751,2011
1209,-74.1035494,4.687791291,2011
1210,-74.15052131,4.55833273,2011
1211,-74.17921297,4.580056471,2011
1212,-74.15572876,4.576078911,2011
1213,-74.15036516,4.557621507,2011
1214,-74.19771194,4.628971903,2011
1215,-74.14376495,4.549749484,2011
1216,-74.15569536,4.571882913,2011
1217,-74.19747353,4.62688081,2011
1218,-74.11766104,4.523957251,2011
1219,-74.16607148,4.581035517,2011
1220,-74.15915499,4.57211208,2011
1221,-74.08820627,4.600409349,2011
1222,-74.08948707,4.601825148,2011
1223,-74.10401603,4.614955153,2011
1224,-74.08592116,4.599810049,2011
1225,-74.07256112,4.592597323,2011
1226,-74.10311663,4.613018935,2011
1227,-74.11847911,4.523252929,2011
1228,-74.19153763,4.60114424,2011
1229,-74.12974312,4.709107633,2011
1230,-74.1499659,4.548407517,2011
1231,-74.07186486,4.663701622,2011
1232,-74.15556897,4.544063431,2011
1233,-74.12251461,4.52077045,2011
1234,-74.16205721,4.551081528,2011
1235,-74.16059472,4.548411393,2011
1236,-74.16142459,4.548796392,2011
1237,-74.12313271,4.71013273,2011
1238,-74.15985267,4.546774956,2011
1239,-74.16185761,4.570061708,2011
1240,-74.05986095,4.659697882,2011
1241,-74.12522675,4.71347428,2011
1242,-74.07083779,4.667054065,2011
1243,-74.12070855,4.518595468,2011
1244,-74.19877996,4.605967025,2011
1245,-74.09174644,4.687970393,2011
1246,-74.20077878,4.617802934,2011
1247,-74.11699356,4.515090825,2011
1248,-74.04976273,4.654702238,2011
1249,-74.15305134,4.542935689,2011
1250,-74.17441247,4.57617648,2011
1251,-74.09415704,4.691891949,2011
1252,-74.16815605,4.572398334,2011
1253,-74.20355436,4.610876711,2011
1254,-74.11834598,4.513391253,2011
1255,-74.16645515,4.571064548,2011
1256,-74.16853726,4.572690179,2011
1257,-74.11733861,4.710168979,2011
1258,-74.16766927,4.572284866,2011
1259,-74.12114387,4.71441474,2011
1260,-74.1712789,4.572602169,2011
1261,-74.17538929,4.572911709,2011
1262,-74.17048572,4.57238386,2011
1263,-74.17425403,4.572829763,2011
1264,-74.11660743,4.510361724,2011
1265,-74.14213494,4.540114802,2011
1266,-74.14218941,4.539978042,2011
1267,-74.14907474,4.537218893,2011
1268,-74.20497196,4.622520506,2011
1269,-74.08495437,4.690307311,2011
1270,-74.08618122,4.601414619,2011
1271,-74.14965739,4.644434687,2011
1272,-74.08772919,4.602507007,2011
1273,-74.14169175,4.638313143,2011
1274,-74.12905254,4.618055772,2011
1275,-74.11445189,4.509622029,2011
1276,-74.11445189,4.509622029,2011
1277,-74.08830371,4.696330814,2011
1278,-74.05645901,4.667494239,2011
1279,-74.17133995,4.571302798,2011
1280,-74.06297326,4.676838005,2011
1281,-74.21165476,4.615507072,2011
1282,-74.0874048,4.603707371,2011
1283,-74.09641079,4.589443397,2011
1284,-74.09656802,4.71212407,2011
1285,-74.04760173,4.673264132,2011
1286,-74.11560173,4.503660363,2011
1287,-74.11636309,4.503126111,2011
1288,-74.11872361,4.50472209,2011
1289,-74.09720238,4.716856383,2011
1290,-74.06027882,4.686809902,2011
1291,-74.06657577,4.688278502,2011
1292,-74.06638663,4.590382548,2011
1293,-74.11356858,4.697640069,2011
1294,-74.11356858,4.697640069,2011
1295,-74.09116012,4.73568246,2011
1296,-74.11413996,4.697989924,2011
1297,-74.0388492,4.764761215,2011
1298,-74.13973787,4.710513359,2011
1299,-74.06254067,4.650430672,2011
1300,-74.20203668,4.609926282,2011
1301,-74.082902,4.591877788,2011
1302,-74.14190969,4.680259072,2011
1303,-74.08192888,4.595494304,2011
1304,-74.13072722,4.561864544,2011
1305,-74.07623151,4.613210639,2011
1306,-74.0800705,4.610800959,2011
1307,-74.10672948,4.548791659,2011
1308,-74.16585907,4.57197629,2011
1309,-74.10667116,4.634372048,2011
1310,-74.07307188,4.604462221,2011
1311,-74.17715352,4.617357018,2011
1312,-74.14600362,4.67143017,2011
1313,-74.12215305,4.715131078,2011
1314,-74.09950282,4.758784944,2011
1315,-74.02625714,4.703228523,2011
1316,-74.09171215,4.724838989,2011
1317,-74.13382531,4.721083564,2011
1318,-74.09949488,4.586667343,2011
1319,-74.15929007,4.63377991,2011
1320,-74.16257808,4.63434816,2011
1321,-74.15679827,4.633226419,2011
1322,-74.16514079,4.625397446,2011
1323,-74.16596757,4.626443644,2011
1324,-74.12314817,4.571552081,2011
1325,-74.1350374,4.593143764,2011
